Cust ID,Order #,Order Date,Total $,SKU Category,Qty
C0129,ORD103666,2024-03-07,$329.59,Electronics,8
C0303,ORD105108,04/21/2024,804.62,Footwear,7
C0492,ORD100491,2024-01-27,215.96,Sports,7
C0124,ORD102085,11/05/2024,79.28,Apparel,4
C0969,ORD106388,27-11-2024,731.88,Beauty,8
C0829,ORD108349,Jun 15 2024,$1068.56,Apparel,1
C0321,ORD102467,08/08/2024,140.00,Footwear,4
C0132,ORD102906,30-05-2024,730.88,Footwear,4
C0892,ORD108079,06/09/2024,411.04,Home,4
C0066,ORD100065,08/18/2024,680.28,Electronics,4
C0761,ORD102742,Oct 05 2024,$1163.03,,3
C0299,ORD100298,2024-04-22,$573.62,Home,5
C0625,ORD103295,Oct 15 2024,"1,017.93",Footwear,5
C0620,ORD109294,30-07-2024,978.86,Sports,7
C0946,ORD101956,07/27/2024,475.20,Home,4
C0997,ORD104880,2024-10-24,401.61,Home,6
C0161,ORD103890,2024-03-29,289.70,Accessories,3
C0937,ORD102156,18-07-2024,$249.54,Accessories,7
C0730,ORD109140,10/30/2024,887.09,Apparel,1
C0048,ORD104272,Mar 04 2024,$479.42,Footwear,1
C0351,ORD107555,Sep 08 2024,$692.02,Apparel,5
C0713,ORD102106,09/28/2024,160.91,,4
C0011,ORD109528,Jul 03 2024,547.50,Accessories,3
C0857,ORD102601,22-06-2024,$1194.52,Home,7
C0341,ORD102655,15-05-2024,329.28,Home,2
C0136,ORD108893,08/11/2024,$1199.24,Footwear,7
C0891,ORD105780,12/28/2024,249.78,Accessories,2
C0554,ORD106138,10-02-2024,668.79,,6
C0132,ORD100131,01/21/2024,244.05,Electronics,7
C0085,ORD107087,2024-06-29,$646.09,Beauty,6
C0266,ORD100265,Mar 11 2024,$787.02,Beauty,6
C0012,ORD106255,2024-04-03,$973.52,Beauty,1
C0683,ORD100682,Aug 10 2024,838.84,Footwear,3
C0668,ORD109174,Jan 13 2024,841.44,,4
C0608,ORD106289,2024-05-04,$1075.54,Apparel,1
C0618,ORD101802,2024-11-28,843.09,Accessories,5
C0145,ORD102132,08/13/2024,672.44,Beauty,1
C0808,ORD103798,Jul 26 2024,214.08,Beauty,3
C0163,ORD108469,2024-06-14,$91.22,,8
C0359,ORD105716,2024-02-22,660.71,Accessories,3
C0345,ORD100344,2024-10-31,850.93,Footwear,8
C0577,ORD103524,02/10/2024,$891.40,Sports,7
C0752,ORD100751,Mar 02 2024,578.64,Electronics,4
C0035,ORD109178,Nov 29 2024,$557.79,Footwear,3
C0439,ORD102130,Oct 20 2024,1007.31,Apparel,3
C0257,ORD109063,28-06-2024,953.52,Apparel,8
C0030,ORD103815,2024-10-13,$470.81,Apparel,8
C0371,ORD101195,11/22/2024,895.55,,5
C0024,ORD105072,Apr 27 2024,51.35,Beauty,8
C0188,ORD106808,03/14/2024,286.94,,3
C0702,ORD106566,2024-03-08,23.32,Footwear,3
C0716,ORD102220,03/14/2024,149.20,Beauty,4
C0207,ORD103277,07-10-2024,"1,195.12",Apparel,5
C0744,ORD102301,Dec 11 2024,-$649.98,Apparel,5
C0013,ORD100012,13-09-2024,$988.79,Beauty,7
C0532,ORD101245,2024-01-18,805.11,Footwear,1
C0945,ORD106845,04/12/2024,$596.41,Sports,7
C0247,ORD104671,2024-08-05,831.36,Apparel,8
C0341,ORD108151,04/20/2024,960.63,Beauty,1
C0006,ORD102698,Mar 30 2024,963.53,Home,1
C0271,ORD105165,01/11/2024,$532.48,Electronics,2
C0758,ORD101902,2024-12-23,698.88,Accessories,8
C0542,ORD107456,Sep 24 2024,261.36,Electronics,5
C0830,ORD106100,2024-05-03,$466.50,Beauty,2
C0380,ORD100379,2024-12-26,930.59,Electronics,5
C0179,ORD106143,05/06/2024,$1126.36,Apparel,8
C0462,ORD104545,Jun 25 2024,$259.09,Footwear,2
C0700,ORD104527,31-05-2024,350.46,Accessories,4
C0235,ORD102560,12/16/2024,394.87,Home,7
C0101,ORD105524,09-09-2024,$514.24,Apparel,8
C0895,ORD104491,2024-11-16,990.52,Accessories,2
C0279,ORD105968,03/24/2024,"1,192.68",Sports,1
C0955,ORD104837,Jun 01 2024,387.84,Beauty,1
C0608,ORD100607,2024-03-06,681.85,Beauty,6
C0249,ORD107064,09-07-2024,$330.85,Sports,1
C0949,ORD105037,2024-04-24,783.95,Home,4
C0294,ORD103690,2024-08-08,447.95,,3
C0137,ORD103828,18-03-2024,,Electronics,5
C0235,ORD103899,2024-12-20,551.69,Home,6
C0886,ORD100885,2024-08-02,$932.36,Sports,6
C0669,ORD103392,05-06-2024,113.39,Apparel,2
C0369,ORD106702,2024-06-03,997.46,Electronics,5
C0031,ORD108666,2024-11-26,$154.19,Electronics,4
C0716,ORD103167,10/03/2024,$637.37,Beauty,4
C0160,ORD108287,05/20/2024,959.23,Footwear,6
C0129,ORD106058,May 11 2024,786.43,,8
C0683,ORD105447,2024-11-20,159.79,Sports,8
C0424,ORD106684,Jan 31 2024,46.53,,3
C0405,ORD108438,05/12/2024,$311.02,Accessories,3
C0984,ORD103162,09-02-2024,465.49,Footwear,3
C0668,ORD101409,12/01/2024,992.37,Apparel,7
C0654,ORD108228,2024-01-14,248.21,Sports,8
C0130,ORD101752,09-03-2024,,Beauty,2
C0471,ORD103995,24-05-2024,890.90,Electronics,7
C0430,ORD103235,04/11/2024,,Sports,1
C0639,ORD102730,2024-08-08,$797.12,Home,2
C0522,ORD101443,01/11/2024,"1,189.80",Footwear,6
C0787,ORD109373,Jan 12 2024,$917.90,Footwear,4
C0413,ORD107307,19-02-2024,$377.74,,6
C0803,ORD109921,11/07/2024,367.71,Accessories,2
C0131,ORD105711,21-09-2024,"1,101.27",Footwear,8
C0924,ORD103738,Dec 31 2024,537.45,Apparel,2
C0844,ORD103860,03/28/2024,126.00,Accessories,7
C0456,ORD101543,01-03-2024,$436.10,Beauty,4
C0395,ORD105748,05/02/2024,$539.31,Beauty,2
C0076,ORD105719,2024-12-04,128.81,Accessories,4
C0540,ORD103734,2024-11-20,-$875.85,Accessories,7
C0997,ORD104422,02-11-2024,$819.36,Accessories,8
C0930,ORD104860,28-12-2024,167.87,Apparel,2
C0186,ORD101944,19-07-2024,$106.32,Footwear,6
C0271,ORD100270,Jul 19 2024,123.06,Electronics,5
C0760,ORD107490,2024-02-03,-$1104.94,Home,6
C0171,ORD106895,2024-09-12,-$1171.21,Accessories,2
C0373,ORD105556,Nov 10 2024,74.86,Footwear,3
C0195,ORD103581,Sep 29 2024,$666.73,Accessories,5
C0063,ORD103819,19-05-2024,288.34,,8
C0959,ORD103884,05/14/2024,$69.04,Home,6
C0119,ORD105597,2024-04-07,$201.27,,3
C0807,ORD100806,09-06-2024,644.07,Apparel,5
C0309,ORD107153,30-03-2024,$1022.34,,3
C0356,ORD108478,03/01/2024,769.79,Accessories,7
C0317,ORD108926,Nov 08 2024,426.82,Footwear,4
C0352,ORD106379,07/04/2024,$1044.95,Accessories,5
C0732,ORD107977,May 20 2024,$474.01,Home,2
C0638,ORD102734,29-10-2024,54.88,Home,2
C0554,ORD108120,2024-11-02,,Footwear,1
C0492,ORD102270,Jun 01 2024,490.72,Home,4
C0767,ORD105465,01-03-2024,$519.91,,8
C0094,ORD107158,07/19/2024,603.04,Home,4
C0765,ORD104925,03/28/2024,,Electronics,3
C0334,ORD108365,06/22/2024,746.25,Home,6
C0897,ORD102915,Nov 11 2024,121.73,Beauty,2
C0666,ORD109463,10-10-2024,698.26,,1
C0234,ORD102378,03/11/2024,614.53,Accessories,5
C0336,ORD102075,Mar 03 2024,,Beauty,4
C0211,ORD104388,20-10-2024,988.69,,3
C0221,ORD107876,05/27/2024,386.14,Accessories,7
C0161,ORD105152,2024-12-25,558.14,Footwear,1
C0881,ORD100880,2024-01-13,$1049.53,Sports,3
C0122,ORD102500,11/28/2024,$1178.44,Apparel,7
C0096,ORD107598,2024-05-13,450.80,Footwear,5
C0758,ORD106039,04-10-2024,$77.68,Footwear,6
C0271,ORD105499,2024-08-02,961.16,Sports,1
C0549,ORD104426,07-05-2024,482.67,Accessories,1
C0634,ORD108712,11-12-2024,155.52,Electronics,4
C0757,ORD109690,May 08 2024,275.49,Electronics,2
C0840,ORD105390,Feb 27 2024,$122.70,Sports,1
C0518,ORD105071,08/21/2024,299.07,Sports,1
C0068,ORD100067,07/05/2024,$479.42,Electronics,7
C0476,ORD104965,2024-06-21,$1118.10,Footwear,6
C0783,ORD106232,2024-12-30,$771.68,Footwear,6
C0508,ORD109544,Jul 11 2024,$639.59,Home,7
C0810,ORD106553,2024-10-16,-$747.62,Beauty,3
C0188,ORD106826,23-06-2024,"1,191.67",Footwear,5
C0329,ORD105247,2024-01-12,$231.61,Sports,2
C0792,ORD100791,2024-01-19,489.42,Apparel,6
C0675,ORD102033,2024-02-16,799.34,Accessories,6
C0276,ORD109792,Oct 24 2024,$698.84,Sports,4
C0606,ORD106643,21-04-2024,$1031.66,Apparel,7
C0068,ORD107483,24-03-2024,-$989.18,Sports,6
C0189,ORD101918,Jan 21 2024,456.22,Sports,5
C0726,ORD103378,Jun 25 2024,"1,185.44",,7
C0659,ORD100658,Sep 30 2024,492.14,Apparel,5
C0763,ORD102091,26-07-2024,,Home,5
C0155,ORD100154,10-12-2024,52.20,Sports,7
C0224,ORD104782,09/26/2024,243.56,Apparel,8
C0715,ORD108451,19-02-2024,$119.87,Home,3
C0141,ORD108011,30-06-2024,"1,078.78",,2
C0381,ORD109562,2024-04-08,1102.85,Sports,2
C0623,ORD100622,2024-09-21,235.89,,7
C0634,ORD103545,07/22/2024,$742.89,Electronics,8
C0907,ORD100906,04/02/2024,$607.56,Sports,3
C0449,ORD109898,08-09-2024,637.53,Electronics,8
C0771,ORD108261,2024-08-14,825.07,Electronics,2
C0644,ORD101464,12/07/2024,831.19,,1
C0289,ORD109236,2024-03-01,1177.65,Accessories,5
C0776,ORD103046,08/28/2024,-$434.98,Electronics,1
C0298,ORD108015,11/29/2024,"1,118.88",Electronics,3
C0066,ORD107969,08/08/2024,268.40,Apparel,8
C0222,ORD107155,2024-03-18,$352.60,Beauty,3
C0187,ORD109802,Feb 13 2024,578.23,Accessories,6
C0397,ORD106975,05-05-2024,$809.31,Home,8
C0222,ORD103973,Oct 31 2024,1071.58,Accessories,7
C0464,ORD100463,2024-09-06,334.53,Home,1
C0338,ORD102282,Nov 05 2024,$874.05,Apparel,6
C0150,ORD105871,May 14 2024,471.80,,3
C0908,ORD102218,09-03-2024,553.45,Footwear,3
C0100,ORD107534,2024-05-02,992.88,,7
C0038,ORD105326,06/17/2024,$970.74,Apparel,5
C0308,ORD107839,2024-03-11,$909.52,Accessories,2
C0329,ORD106355,12/24/2024,434.73,Accessories,4
C0342,ORD103496,2024-07-26,665.78,Beauty,2
C0252,ORD105877,10/20/2024,1140.81,Electronics,1
C0444,ORD108166,2024-03-20,343.43,Electronics,7
C0307,ORD106117,2024-08-17,$57.21,Electronics,1
C0875,ORD102391,Jan 25 2024,847.49,Footwear,6
C0498,ORD104451,01-08-2024,$717.98,Accessories,5
C0299,ORD108447,18-08-2024,621.38,,3
C0140,ORD102775,Oct 17 2024,263.11,Accessories,2
C0850,ORD102424,Oct 16 2024,$612.57,,7
C0486,ORD109341,2024-09-05,356.75,Home,1
C0602,ORD104104,06/02/2024,$576.70,,4
C0406,ORD109112,2024-05-03,932.75,Footwear,6
C0071,ORD107197,2024-01-16,709.29,Apparel,8
C0961,ORD104380,Jan 20 2024,$1025.33,Sports,3
C0223,ORD104187,Dec 13 2024,"1,174.50",Sports,5
C0502,ORD101155,02/16/2024,333.49,Accessories,5
C0596,ORD108275,2024-01-12,713.99,Apparel,3
C0356,ORD103655,06/19/2024,$122.53,Beauty,2
C0431,ORD108794,2024-09-05,919.51,Home,4
C0292,ORD108008,2024-02-17,$646.72,Apparel,5
C0127,ORD106206,Dec 03 2024,"1,156.95",Beauty,3
C0423,ORD103059,29-02-2024,$934.24,,6
C0418,ORD109198,03/03/2024,$242.18,Electronics,6
C0421,ORD105130,2024-09-12,$481.73,Sports,7
C0135,ORD105282,12/12/2024,$784.17,Sports,3
C0220,ORD109884,Oct 04 2024,687.83,Electronics,3
C0766,ORD106215,2024-04-10,90.76,,3
C0788,ORD105706,10-03-2024,-$764.51,Home,2
C0304,ORD108996,2024-04-27,$608.45,Accessories,3
C0940,ORD105029,May 28 2024,$464.14,Footwear,2
C0936,ORD108526,2024-08-08,,Beauty,4
C0245,ORD103049,07/21/2024,1065.98,Home,4
C0055,ORD109629,03/30/2024,825.82,Footwear,3
C0710,ORD100709,2024-04-15,$272.60,Sports,8
C0441,ORD107523,Jan 03 2024,$802.71,Sports,7
C0334,ORD105081,Jul 15 2024,1034.00,Accessories,1
C0749,ORD103792,2024-12-25,$710.75,Apparel,1
C0464,ORD109509,Jan 08 2024,749.95,Accessories,2
C0621,ORD101501,10/26/2024,462.32,Apparel,2
C0841,ORD104999,06/07/2024,336.35,Home,5
C0626,ORD102551,21-12-2024,$783.70,Accessories,4
C0151,ORD108385,18-08-2024,678.97,Accessories,8
C0225,ORD107536,11/19/2024,46.17,Apparel,1
C0785,ORD104033,11/15/2024,819.53,Beauty,5
C0022,ORD102172,12/08/2024,$856.81,Home,6
C0924,ORD105105,09/04/2024,1159.12,Beauty,6
C0410,ORD101045,04/21/2024,$81.02,,2
C0709,ORD106413,2024-12-18,176.81,Home,1
C0794,ORD109419,20-06-2024,$840.89,Sports,7
C0347,ORD104413,Dec 07 2024,$1055.84,Footwear,7
C0454,ORD104798,29-01-2024,$785.25,Footwear,7
C0334,ORD106964,19-05-2024,928.64,Sports,4
C0197,ORD101885,2024-11-17,954.16,Footwear,3
C0975,ORD106251,03/02/2024,624.19,Home,6
C0061,ORD105274,23-11-2024,$1045.39,Accessories,5
C0009,ORD101425,12/08/2024,$474.42,Sports,7
C0208,ORD103921,Oct 07 2024,506.41,,1
C0776,ORD109381,05/31/2024,48.48,Apparel,3
C0803,ORD109202,2024-06-08,741.61,Electronics,1
C0029,ORD108655,2024-05-02,487.09,Footwear,5
C0462,ORD105854,11-07-2024,656.33,Footwear,2
C0539,ORD103905,18-12-2024,690.36,Beauty,2
C0984,ORD103514,01/25/2024,511.54,Electronics,6
C0772,ORD107985,11-11-2024,67.48,Apparel,3
C0174,ORD107444,12/27/2024,$213.26,Sports,1
C0943,ORD102086,2024-02-23,174.88,Accessories,6
C0522,ORD107605,2024-02-20,$358.61,,6
C0173,ORD101159,Apr 26 2024,$569.59,Beauty,4
C0534,ORD108620,2024-03-12,$622.06,Home,4
C0899,ORD106211,04/07/2024,625.35,Home,3
C0291,ORD101524,20-09-2024,322.58,Home,5
C0863,ORD103607,Jul 23 2024,$1057.53,Sports,4
C0946,ORD105943,11/02/2024,,Footwear,6
C0447,ORD105557,Sep 24 2024,646.92,Home,2
C0176,ORD104265,08/12/2024,604.05,Apparel,2
C0078,ORD103930,19-06-2024,142.63,Accessories,6
C0153,ORD103254,20-11-2024,$608.94,,1
C0005,ORD101118,2024-07-11,425.81,,3
C0272,ORD102276,01/14/2024,868.84,Home,2
C0498,ORD109234,03-06-2024,,Footwear,2
C0854,ORD104648,Mar 22 2024,876.00,Footwear,2
C0337,ORD108112,Nov 28 2024,$501.05,Sports,5
C0546,ORD105885,2024-04-11,1103.17,Footwear,8
C0486,ORD101171,11/25/2024,226.40,,4
C0313,ORD109091,2024-04-26,568.30,Home,1
C0181,ORD108239,Jan 11 2024,$311.90,Footwear,4
C0243,ORD109378,Apr 22 2024,$865.90,Home,1
C0679,ORD104384,11/30/2024,$1159.27,Sports,1
C0760,ORD105522,2024-08-13,$1076.77,Home,1
C0269,ORD102713,07/01/2024,391.23,Sports,8
C0352,ORD101367,2024-11-21,1084.60,Sports,6
C0893,ORD107387,2024-03-25,772.33,Apparel,3
C0902,ORD104508,26-10-2024,605.03,Footwear,3
C0835,ORD108291,2024-11-10,706.82,Footwear,4
C0290,ORD105897,Sep 14 2024,973.33,,8
C0111,ORD107648,12/28/2024,956.83,Sports,2
C0106,ORD105460,2024-04-06,941.59,Home,6
C0376,ORD104102,28-02-2024,$1047.68,Footwear,8
C0692,ORD104501,06/16/2024,"1,023.24",Sports,8
C0709,ORD106480,11/27/2024,1106.61,Sports,3
C0205,ORD103141,Mar 15 2024,$1043.22,Electronics,6
C0454,ORD104281,26-05-2024,$714.28,Footwear,8
C0440,ORD106700,Sep 17 2024,$994.04,Accessories,8
C0555,ORD108878,12/16/2024,$306.85,Sports,1
C0795,ORD100794,Sep 27 2024,$288.37,,1
C0571,ORD103810,Jan 19 2024,$1169.95,Footwear,1
C0547,ORD104111,2024-02-01,101.33,Home,5
C0626,ORD109100,20-03-2024,387.39,Beauty,3
C0494,ORD100493,01/10/2024,"1,054.85",Sports,1
C0594,ORD107471,10/17/2024,"1,014.99",Apparel,7
C0031,ORD100030,Feb 21 2024,577.10,Accessories,8
C0795,ORD104929,12/19/2024,67.01,Home,6
C0190,ORD101770,27-06-2024,904.82,Sports,1
C0201,ORD108930,2024-09-27,"1,034.35",Beauty,5
C0016,ORD109745,11-01-2024,-$674.06,Footwear,4
C0288,ORD105643,2024-11-09,,Accessories,7
C0612,ORD105231,2024-04-27,$164.47,Beauty,5
C0179,ORD100178,2024-09-19,249.19,Beauty,5
C0077,ORD103894,11/03/2024,$848.21,Electronics,1
C0264,ORD108811,06/29/2024,$381.89,Apparel,2
C0855,ORD102883,08/14/2024,$853.57,Apparel,6
C0609,ORD103212,2024-09-10,551.34,Apparel,7
C0527,ORD108052,13-04-2024,428.74,Accessories,7
C0200,ORD102615,15-11-2024,810.18,Beauty,8
C0090,ORD109436,Dec 14 2024,306.49,Apparel,8
C0441,ORD108283,07/31/2024,830.54,Beauty,1
C0440,ORD106466,Nov 22 2024,$811.05,Beauty,5
C0808,ORD104955,2024-12-31,972.01,,8
C0764,ORD104117,10-04-2024,982.77,Accessories,4
C0582,ORD108972,Jun 13 2024,1124.71,Electronics,3
C0201,ORD100200,Apr 15 2024,$1070.70,Apparel,2
C0896,ORD105416,Jul 12 2024,250.53,Sports,8
C0605,ORD101110,09-10-2024,"1,011.15",Beauty,5
C0174,ORD103196,14-08-2024,129.41,Home,6
C0860,ORD107391,Oct 20 2024,27.72,,3
C0285,ORD109192,2024-05-06,$831.31,Accessories,5
C0734,ORD109576,01/08/2024,258.97,Home,1
C0549,ORD108409,2024-08-27,886.66,Accessories,8
C0816,ORD106334,04/17/2024,534.08,Accessories,6
C0184,ORD103651,Jan 30 2024,,Accessories,4
C0273,ORD107588,May 18 2024,836.36,Beauty,2
C0758,ORD106906,07/02/2024,924.20,Beauty,7
C0862,ORD104597,08/14/2024,564.89,Home,4
C0988,ORD100987,06/04/2024,797.36,Home,6
C0248,ORD107682,06/20/2024,38.36,Electronics,6
C0156,ORD107715,03/20/2024,1151.21,Home,7
C0010,ORD103311,Sep 14 2024,449.78,Home,8
C0486,ORD109096,2024-12-21,$153.00,Sports,2
C0958,ORD107004,11/09/2024,$384.85,,5
C0438,ORD103653,07/04/2024,$1019.39,Beauty,2
C0879,ORD102736,06-06-2024,348.26,Apparel,7
C0849,ORD100848,Jul 06 2024,598.53,Electronics,1
C0135,ORD107027,13-03-2024,182.02,Footwear,6
C0322,ORD109283,2024-09-05,,Sports,6
C0075,ORD101439,2024-04-03,$979.59,Apparel,2
C0801,ORD101867,Nov 22 2024,1100.81,Electronics,6
C0647,ORD108084,04/01/2024,$379.96,Beauty,3
C0324,ORD109440,10/10/2024,1133.68,Apparel,6
C0638,ORD101446,05/24/2024,953.94,Home,5
C0547,ORD104653,2024-08-31,647.80,Beauty,1
C0871,ORD107117,10/16/2024,706.66,Home,3
C0879,ORD107014,May 15 2024,"1,091.96",Sports,7
C0475,ORD105456,2024-03-14,405.51,Home,8
C0577,ORD100576,Mar 25 2024,$747.84,,4
C0058,ORD107325,16-06-2024,"1,010.56",Home,2
C0470,ORD106193,2024-04-17,853.18,Footwear,4
C0340,ORD108540,27-03-2024,685.30,Electronics,2
C0752,ORD109380,10-04-2024,327.97,Footwear,3
C0014,ORD102295,15-07-2024,625.07,Home,6
C0411,ORD102760,08/07/2024,723.67,Sports,4
C0485,ORD105341,05/25/2024,,Home,3
C0805,ORD104023,2024-04-23,1119.89,Electronics,7
C0742,ORD107760,2024-07-24,$147.20,,6
C0676,ORD102333,04-07-2024,"1,036.79",Apparel,4
C0503,ORD102239,01/25/2024,,Accessories,7
C0450,ORD102497,10/20/2024,110.64,Footwear,8
C0481,ORD103510,Jul 21 2024,$750.28,,7
C0417,ORD104492,06/06/2024,,,7
C0139,ORD107065,Nov 12 2024,528.07,Beauty,2
C0883,ORD103465,Feb 13 2024,$118.75,Footwear,7
C0229,ORD100228,2024-12-14,1128.70,Footwear,3
C0740,ORD103101,Jul 03 2024,,Beauty,6
C0450,ORD104302,04/10/2024,476.43,Beauty,7
C0163,ORD102710,Oct 12 2024,$557.06,,2
C0064,ORD107128,01/08/2024,529.33,,6
C0834,ORD103177,16-04-2024,815.10,Accessories,5
C0606,ORD106773,17-06-2024,$211.42,Electronics,5
C0092,ORD105581,2024-10-03,752.91,Electronics,6
C0185,ORD107226,2024-06-26,118.58,Sports,3
C0488,ORD105915,14-10-2024,"1,013.70",Electronics,4
C0355,ORD100354,May 03 2024,$729.97,Sports,4
C0377,ORD105676,2024-08-30,$1167.20,Home,4
C0996,ORD106662,01/03/2024,$185.55,Beauty,8
C0845,ORD108009,2024-12-06,$200.61,Beauty,8
C0124,ORD109487,07-03-2024,266.82,,5
C0098,ORD104145,26-10-2024,1143.36,Apparel,6
C0691,ORD102801,26-09-2024,$965.60,Electronics,7
C0573,ORD104912,18-09-2024,55.02,Accessories,8
C0282,ORD106128,2024-08-22,1092.31,Accessories,5
C0452,ORD101617,12-07-2024,719.83,,4
C0265,ORD103805,May 28 2024,495.72,Beauty,5
C0472,ORD100471,08-08-2024,126.19,Sports,2
C0816,ORD103724,Feb 17 2024,$644.39,Home,4
C0550,ORD101373,2024-12-27,$1045.13,Electronics,7
C0775,ORD104318,10/31/2024,383.06,Beauty,1
C0892,ORD101878,Oct 13 2024,1159.39,Accessories,5
C0475,ORD104127,05-01-2024,$895.08,Home,5
C0048,ORD108604,11/09/2024,253.61,Home,5
C0814,ORD107610,12/05/2024,$354.32,Sports,2
C0206,ORD101152,Dec 13 2024,32.58,,5
C0763,ORD101208,2024-12-06,$783.26,Beauty,3
C0782,ORD106841,2024-06-18,,Footwear,2
C0611,ORD108837,10/22/2024,$876.84,Beauty,1
C0374,ORD105883,Jan 30 2024,65.46,Sports,6
C0849,ORD107169,2024-06-02,,Home,1
C0404,ORD106850,02-04-2024,$230.90,Sports,5
C0782,ORD103919,08/12/2024,828.85,Beauty,3
C0884,ORD103092,Jun 19 2024,799.03,Accessories,8
C0964,ORD104484,06/19/2024,62.82,,5
C0785,ORD103533,10/08/2024,,Beauty,5
C0690,ORD104584,Jul 03 2024,$215.31,Sports,2
C0110,ORD104793,2024-12-02,$129.15,Accessories,4
C0152,ORD101291,Dec 04 2024,245.10,,1
C0775,ORD108188,Oct 10 2024,790.55,Apparel,7
C0914,ORD100913,2024-05-27,$1155.69,Footwear,3
C0491,ORD104270,01-12-2024,624.95,Home,8
C0408,ORD104025,10-08-2024,303.23,Footwear,8
C0400,ORD109129,2024-12-12,833.21,Electronics,5
C0446,ORD107067,02/29/2024,$1199.66,,1
C0685,ORD106005,2024-06-27,$199.85,Sports,4
C0689,ORD101660,08/21/2024,$268.42,Home,3
C0726,ORD107186,2024-04-03,812.90,Home,1
C0720,ORD108255,05-09-2024,445.24,Home,7
C0568,ORD101744,Aug 14 2024,$193.07,,8
C0990,ORD109841,2024-01-23,$1120.55,Apparel,8
C0528,ORD100527,20-02-2024,$974.26,Electronics,4
C0391,ORD105686,22-12-2024,$897.10,Home,3
C0933,ORD106868,Aug 11 2024,$405.56,Beauty,3
C0025,ORD107264,30-12-2024,$972.71,Apparel,4
C0082,ORD109620,2024-04-20,788.38,Electronics,3
C0713,ORD102912,2024-03-05,917.86,Home,3
C0332,ORD102773,2024-09-19,$769.82,,8
C0355,ORD104258,Jan 15 2024,600.10,Sports,4
C0762,ORD104188,Mar 28 2024,$685.97,Home,1
C0564,ORD106257,14-02-2024,$548.14,Electronics,6
C0980,ORD108830,2024-01-20,598.35,Accessories,4
C0823,ORD106852,2024-05-11,$694.57,Home,6
C0934,ORD100933,10/02/2024,275.27,Footwear,3
C0743,ORD106614,11/06/2024,$333.70,Apparel,3
C0935,ORD107140,Apr 16 2024,"1,165.38",Accessories,6
C0936,ORD109644,Mar 17 2024,1149.83,Home,5
C0277,ORD103103,2024-10-30,$1016.60,Apparel,3
C0384,ORD105545,Jun 29 2024,83.45,Beauty,6
C0300,ORD105927,05/28/2024,$301.35,Electronics,5
C0723,ORD104000,Nov 16 2024,,Accessories,8
C0534,ORD103865,25-11-2024,292.73,Footwear,4
C0097,ORD108857,Sep 07 2024,$547.73,Beauty,3
C0711,ORD107808,11/13/2024,756.95,Electronics,2
C0110,ORD108524,02/25/2024,969.29,Apparel,7
C0039,ORD107334,08-03-2024,210.71,Apparel,5
C0578,ORD105628,05/05/2024,183.33,Home,4
C0949,ORD100948,02/21/2024,"1,017.71",Beauty,7
C0140,ORD104097,2024-09-21,$960.10,Footwear,7
C0291,ORD101349,2024-11-13,736.20,Accessories,1
C0249,ORD105691,Oct 22 2024,$118.41,Beauty,3
C0424,ORD106885,07/05/2024,687.44,Beauty,7
C0913,ORD102279,01-12-2024,"1,190.88",Electronics,2
C0566,ORD106630,29-02-2024,330.87,Apparel,7
C0407,ORD109938,2024-02-02,516.41,,5
C0427,ORD106091,Mar 17 2024,-$955.87,Footwear,6
C0993,ORD100992,26-02-2024,76.86,Sports,2
C0515,ORD106679,Mar 24 2024,624.32,,3
C0669,ORD104569,12/21/2024,$826.76,,2
C0340,ORD109721,2024-02-26,834.69,Home,7
C0967,ORD108729,Apr 12 2024,$627.41,Accessories,6
C0208,ORD104515,Apr 30 2024,114.28,Sports,5
C0656,ORD100655,17-05-2024,279.01,Footwear,7
C0527,ORD101433,Jul 13 2024,726.19,,8
C0561,ORD107445,2024-11-29,$742.46,Sports,4
C0586,ORD108432,04/18/2024,$554.28,Sports,7
C0682,ORD108647,10/08/2024,509.41,Accessories,8
C0143,ORD102188,Oct 25 2024,123.13,Beauty,3
C0592,ORD106898,06-09-2024,571.15,Home,1
C0949,ORD103106,2024-03-29,327.70,Footwear,3
C0578,ORD108736,02-12-2024,720.35,,2
C0135,ORD108886,2024-03-10,-$303.93,Beauty,2
C0053,ORD106742,16-08-2024,226.57,Beauty,4
C0508,ORD103502,2024-10-11,$71.22,Electronics,8
C0912,ORD108543,20-05-2024,69.65,Sports,2
C0558,ORD106962,02/23/2024,689.19,Electronics,3
C0965,ORD101535,08-03-2024,509.41,Beauty,4
C0339,ORD101661,Sep 15 2024,802.07,Apparel,5
C0517,ORD104044,01-04-2024,978.41,Home,7
C0920,ORD107227,10/04/2024,838.81,Electronics,4
C0972,ORD102569,01-04-2024,"1,029.81",Apparel,6
C0026,ORD101338,May 15 2024,565.67,Home,4
C0371,ORD101213,03/13/2024,535.99,Home,2
C0120,ORD109866,Apr 29 2024,$666.49,Electronics,1
C0709,ORD104279,05/16/2024,453.66,Electronics,3
C0391,ORD100390,2024-09-04,955.23,Beauty,4
C0103,ORD105331,2024-07-28,754.48,,4
C0083,ORD106428,Feb 15 2024,988.94,Apparel,7
C0186,ORD106142,2024-07-12,1010.37,Beauty,1
C0784,ORD104393,2024-09-23,,Beauty,8
C0307,ORD104328,08/06/2024,$1128.21,Beauty,2
C0106,ORD102677,2024-08-07,418.05,Beauty,8
C0940,ORD104966,16-05-2024,$398.37,Sports,1
